Symbol	GSM753773	GSM753777	GSM753778	GSM753779	GSM753775	GSM753770	GSM712085	GSM712090	GSM712093	GSM712100	GSM712101	GSM712104	GSM712110	GSM712113	GSM712115	GSM712118	GSM712123	GSM712128	GSM712136	GSM712138	GSM712139	GSM712151	GSM712152	GSM712157	GSM712163	GSM712091	GSM712096	GSM712097	GSM712102	GSM712103	GSM712106	GSM712107	GSM712108	GSM712111	GSM712117	GSM712119	GSM712121	GSM712124	GSM712125	GSM712129	GSM712133	GSM712135	GSM712145	GSM712147	GSM712148	GSM712149	GSM712150	GSM712153	GSM712155	GSM712156	GSM712158	GSM712159	GSM712398	GSM712399	GSM712401	GSM712402	GSM712403	GSM712406	GSM712408	GSM712410	GSM712411	GSM712412	GSM712413	GSM712415	GSM712416	GSM712418	GSM712421	GSM712422	GSM712423	GSM712426	GSM712428	GSM712429	GSM712434	GSM712440	GSM712441	GSM712445	GSM712446	GSM712447	GSM712448	GSM712449	GSM712450	GSM712451	GSM712452	GSM712454	GSM712457	GSM712461	GSM712462	GSM712463	GSM712464	GSM712465	GSM712466	GSM712467	GSM712469	GSM712470	GSM712471	GSM712472
CEACAM8	2.67478	3.82586	2.91587	2.61741	2.96258	3.13546	4.09559	4.41696	3.33462	4.21978	4.34249	3.9141	3.55249	4.00727	3.82665	4.44212	3.81964	3.66682	4.01872	4.25802	4.46424	4.55545	3.71412	4.29251	4.05406	4.92197	3.54201	4.87029	3.84521	3.12977	4.11411	3.60583	2.8251	3.41328	4.21135	4.18022	4.21394	3.57982	3.62201	4.55048	4.34829	3.55436	3.54833	4.30108	2.83859	4.23368	4.84701	4.24366	3.73059	3.72708	3.32253	4.0525	3.87683933905711	3.23161097937549	2.75021931699918	3.57505694006993	4.35351922097989	3.42756393375191	4.16357259683817	4.2263392237282	3.6174439266549	4.11912956060075	3.4183117103159	3.2307542920203	3.47229253244106	4.87114875848061	4.0263598387824	4.52056373649295	4.23657187824849	3.9998025307716	3.59039164372777	3.36197975733816	2.68221737849412	3.97129387934066	4.19340435429546	4.12457428468038	3.77698766843588	3.61297963365954	3.8941253861351	3.88577744379623	3.63106525560237	3.83548989604675	3.24897317644061	4.03920063036181	3.51427021284522	3.14785551228338	4.12512637208706	3.83924028291279	3.58293846373765	3.64227834120693	3.58190092016303	3.78010981790811	3.3840632536052	3.96649643015161	3.32366679506452	2.78213568035409
CEP135	2.34069	2.34346	2.30281	2.23926	1.93514	2.45594	2.87583	3.26118	3.22707	3.28657	3.55908	3.12361	3.15041	2.98937	2.98514	3.19507	3.59845	3.62286	2.81543	3.18037	2.78909	3.09719	2.80828	3.08265	3.73925	3.32201	3.0272	4.24952	3.43911	3.73826	3.2526	3.26986	3.49658	3.01071	3.15632	3.4503	3.77963	3.25418	3.12747	3.30481	3.36615	3.24373	3.30971	3.07729	3.22326	3.29244	2.85532	3.29021	4.06055	3.87852	4.28299	3.09883	3.39295594191393	2.67415716986194	3.62903542451247	3.20929985974739	2.88220849684694	3.53968572531406	3.02520583764938	2.9948984037562	2.62374431184256	3.06268951451039	3.45776109858997	3.66320469234673	3.39123404172887	3.13023179575806	3.20666226697836	3.44527981054332	3.20623428022716	3.56366293656158	3.19736599661506	2.61743399555741	4.61370354768264	2.6815225232547	2.66982753644863	2.68776316727803	3.2347401884932	3.83474775413625	2.65479823425529	3.0543487494521	3.14957082500419	2.85639990043149	2.92673902533237	2.70430535287096	3.35479544879522	2.87434548444115	3.49388118975529	3.30469113936391	3.69864796725433	3.68597756878272	3.48540108017335	3.47230269495055	4.13719504271173	3.51574832678758	2.68352311248706	3.77357550825529
CHCHD2	5.85314	5.80349	5.4662	4.06694	6.75824	5.99263	6.53988	6.73738	6.49484	7.03447	6.30402	6.59943	7.06102	6.27302	6.07924	6.1981	6.80765	6.73134	7.26211	7.0771	6.47459	6.74712	7.15649	6.45995	6.14337	6.24347	6.12888	6.39609	6.0698	6.62011	6.8334	5.98605	6.13838	6.3704	6.78669	7.00471	6.70887	6.94705	6.48338	6.37243	7.11678	7.8071	5.69018	6.04619	6.77324	6.05822	6.22928	6.03395	6.14486	6.1211	6.43522	6.49916	6.46014143699306	6.20381497286539	5.99753756603397	5.93498831024232	6.10120716591088	5.81560900144552	6.22065886967966	5.75707766659882	6.38359581995173	5.87422479709287	5.81120497398334	6.64536397280665	6.49515647177458	6.25994520780805	5.80641484000393	5.83385253438476	6.05048242220947	6.19962813031915	6.32103449833142	5.76601844563849	6.4771904528946	5.69508343892569	5.63663656487964	6.80848191050868	6.83549730088629	6.26075361832851	7.68012943898952	6.33446376563391	5.67691230095844	8.4641307880586	7.02477395513081	6.58838912985754	6.56011889329893	5.91962851035367	6.42974761458967	6.95000201490302	6.42781708200351	6.3299028823991	8.16805948431332	7.81126086490458	6.92889888057054	6.04108314168059	5.36750825653998	6.83972034091852
CHD6	5.29708	6.24014	6.10055	5.29001	6.38504	6.11373	6.68886	6.72348	7.40268	6.4075	7.47811	7.14699	6.52724	6.04575	5.63679	6.97575	7.57341	6.98912	6.71572	6.83583	6.99256	7.22392	7.29416	7.65799	6.85561	6.62175	6.61082	6.70854	6.89557	6.5244	6.78344	6.68154	6.26409	6.35852	7.23891	7.46352	6.84035	7.32365	5.76544	6.93646	7.77871	5.72887	6.17635	6.8351	7.82201	6.96117	5.94962	6.76334	6.59285	7.72485	6.97628	6.25338	6.4336745985168	5.88021521416616	6.1944920118802	7.20825811764328	6.85161518095821	6.5592336817471	6.93813951900859	6.46077376387273	5.91962904898438	5.77436879212737	6.57324851079933	6.42625363165799	5.86322510583152	7.78909236890497	7.7241761402376	7.18458224659684	5.73697676871341	7.55797405275581	7.39846921555062	5.69757442145999	6.75893350817669	7.37328847351579	6.96387166415368	6.71205275624048	6.08822054994393	5.85578116384312	6.4694468752944	6.11279245104453	6.40345081553611	6.1322983360697	6.65392567836808	6.10828932564414	6.10493495672344	6.18092519785504	7.34496013872659	6.85748532656944	7.00445723058119	6.14433730397686	6.41980910780692	5.9978019274274	7.39635550362799	7.70534802153545	6.74056489206642	6.55664897966779
CHML	4.25759	4.30617	4.3661	3.59784	4.1478	4.13313	5.60487	5.33357	4.83811	5.60161	6.72583	4.51293	5.78119	5.3844	5.82563	6.03744	5.93186	5.51044	5.41803	5.73272	5.66969	5.45785	5.33588	5.75358	6.07115	5.54011	4.9081	5.6841	4.7755	5.48952	5.65831	5.52833	4.96945	4.03177	5.03625	4.82335	5.96567	5.33502	4.86166	5.66121	5.92704	5.11325	5.01913	4.86603	7.23211	5.71631	4.10158	5.61496	4.2207	5.80279	7.0959	3.45177	6.12376142372544	4.36144339463421	5.44025312137726	5.74168255438444	4.71200409345396	5.71447342915422	5.3112466212217	4.80703738782787	4.21740107686735	5.16307862179319	4.9737251138264	5.18605000981047	4.38600393410634	4.62815598047382	6.07476258720079	6.58691757786889	4.41177671090622	6.41943527614293	4.621616011025	3.68681804144393	6.28797374072699	5.19527931249058	5.05097213614791	4.34170124386815	4.70400740183819	6.42794131117372	4.29862097782599	4.67944686236606	5.25720528488837	5.8055949661008	4.62276712714294	5.06097564081884	5.43910200525932	4.56507889195809	6.55222110443792	5.74184554427724	5.46354030231184	5.49096335177637	5.64792261854807	5.00852345594037	5.94001069332384	5.78906167884934	6.17314736124551	4.96700178074817
CHMP1A	7.21751	7.24429	7.39692	7.012	7.16547	7.10513	7.87933	8.72195	7.85985	8.67148	8.6576	7.93228	8.43978	7.78471	7.57393	8.31364	8.15663	8.27293	8.34223	7.99596	8.30535	8.43254	7.97771	8.03232	8.3626	8.4634	8.09538	8.26491	7.83754	7.68705	8.21991	7.644	7.9614	7.71613	8.24144	7.71001	8.18761	8.55737	7.95102	7.93171	8.6856	7.98171	7.80684	8.27732	8.47896	7.80199	7.88963	8.37427	7.89044	8.11516	7.61839	8.00705	7.79583225111814	7.26711794617172	7.89575924035017	8.20027874645173	8.86718841918155	8.36595475641655	8.19129136661881	8.22607425491448	7.39697406247554	8.32872338323051	7.50575880586981	8.09542598173435	7.29348956872632	9.01090007939446	8.7311822849472	8.38872566589707	7.80878041533256	9.18469929805442	7.90525072001345	7.64827502934212	7.94935225374485	8.20676002998508	8.37269529129124	7.11150952996204	7.37044400854568	7.18124814078093	8.56963989359142	7.80921250090145	8.07591011687281	8.66353208771128	7.89750198547802	7.48997327975302	7.86485071932222	7.28144878420658	7.80618790191922	7.79390226891043	6.89366638897986	7.46437941122242	8.1279188165149	7.91062298391999	8.3500252017768	8.56354748707007	7.65132843402894	8.34760552259101
CHN2	5.88329	6.06145	5.67607	4.93461	6.11207	5.88893	8.77363	7.32992	7.90794	7.19135	7.11924	6.34255	6.72766	7.22866	9.39751	7.87288	7.1777	6.23418	7.45597	8.08253	7.12735	10.0324	8.16276	7.33543	6.51633	7.42417	6.95608	6.65155	6.23396	6.63583	8.12466	5.96398	6.65282	6.3321	7.25867	7.22697	6.13528	6.18486	7.0886	7.11591	7.70723	7.26273	6.34003	6.8486	6.81882	7.38838	7.91327	7.23129	7.06626	9.9041	7.05581	6.93284	6.8321378849279	6.71663982907638	6.48388146446135	7.95515117561968	7.20527731651168	5.65945255882362	7.18776052256654	7.05256047915903	6.64492788391132	5.78149444715498	8.06664304318462	5.42052630901665	4.66792683207144	10.4292015354614	8.26046736679752	6.65109576910327	5.41166805104574	7.55018545644545	7.00203081399603	5.70521239277151	7.5198747063593	8.64617753582013	7.39487223313581	8.28900411561894	6.66840109269897	6.45332399896753	7.00412202078492	6.65022639100003	6.63212217941756	6.1022714705473	5.90002357801512	7.48218599074831	6.39569832874561	7.07019475663163	6.19792655860987	8.029400764978	7.31312719472518	6.87518384939133	7.19517373314963	7.01495400201726	7.41234203366996	7.22755219331917	6.52440153308427	5.135135324097
CHRDL1	4.8553	3.11234	3.59995	3.61722	3.44012	3.81849	4.2316	4.85979	4.01612	5.41556	6.92083	6.17055	4.29277	4.64605	4.30439	4.97885	4.50392	8.1928	4.08896	4.66566	4.51795	4.89192	4.16123	4.54969	7.05421	5.05438	8.68762	4.83382	4.77417	5.4364	4.29237	4.7359	8.54543	5.25578	5.14694	5.59178	4.77987	5.72297	3.94131	4.29723	4.54353	5.63744	7.26782	5.28572	6.25189	5.49666	4.55645	5.90263	4.24591	8.3587	7.95963	7.28742	3.80580875662104	4.84385031647042	4.90624950917964	5.0897167796715	4.91511806157446	4.40827521202498	4.9516663675158	4.82188940031107	4.49781711009969	4.02096186979358	3.3267327495123	5.3933812390038	3.89648281032062	6.51205260008596	4.1820763241021	4.67079016883795	3.55989874897285	4.39599567793985	6.60314758344094	4.04318405263559	5.12445073364991	4.2552745396947	4.13464190638316	5.15056288710045	8.04692178664943	5.30735192632934	5.9266410531336	7.46972562538523	4.5852543598974	3.96312032921525	5.31487060086373	5.84525648148424	5.60865047070197	4.83380606400362	3.56037773789106	4.985137532528	6.1261762246092	3.52321980969018	5.48570998169358	4.17428186806934	6.4641101638174	6.21878074879735	3.36386164808178	7.33674088391003
CIAO1	7.42506	7.0903	7.14773	6.57955	7.22361	6.8419	8.1857	8.18243	8.01782	8.67857	8.29291	7.65524	8.33071	7.83735	7.60911	7.79342	8.23139	8.27912	8.3187	8.44876	8.17133	8.44684	8.15579	8.11282	7.87919	7.70415	7.61154	8.3539	7.78457	7.69967	8.75676	7.8637	8.02604	7.80276	8.09419	8.16527	8.14409	8.01042	7.95952	7.70612	7.51882	8.54033	7.86869	8.15207	8.58955	7.85368	7.96892	8.34413	8.17546	8.14988	7.97149	8.27268	8.17586541908823	7.40574390339231	8.17154656054543	8.27113719080919	7.87629076648602	8.15061053251642	8.00563174946278	7.89273132837383	7.9980376227314	7.35655065961862	7.92301150388204	8.15748217361797	8.32114925163002	8.21229475006815	8.76522103019932	8.11923860094535	7.45851746484273	8.54401198557993	7.99148708635422	7.72508255177957	7.94516772986366	7.73877766827401	7.86185710912553	7.34304820595881	7.57814502990726	8.10981417728505	8.21712737616994	7.57875512888357	8.04239824040329	8.32962641635343	8.07115316847074	8.10756644421445	7.68020816654868	6.40686738205427	7.76719543638087	7.93808737069127	7.48751322145346	7.62688872706682	8.92322060982622	8.85545145774766	7.3948423979999	7.71959166099282	6.96576621005875	7.97846628978097
CIITA	5.78274	5.29276	5.22049	5.56139	5.47337	5.32021	6.03325	6.00639	5.80684	6.2165	6.10338	6.39811	6.05063	5.56317	6.91842	6.31665	6.19428	7.46486	5.8955	5.88912	5.80944	6.18104	5.88365	5.889	6.15984	5.89323	6.58428	6.42967	6.6518	6.92999	5.5318	6.34784	6.96785	6.41019	6.23745	6.48611	7.02657	6.54641	5.81432	6.16407	5.86946	5.91144	7.0806	6.33078	5.61215	5.95979	6.18348	6.24218	6.15572	6.03312	5.93773	6.42318	6.13065865652282	6.04223289733288	7.06097975861317	5.64587434224479	5.89050141392874	7.88305413993853	6.17553897666062	6.99355815105149	5.89284756856416	5.77512521463803	5.96586151885594	6.09221003616141	5.86018343290731	5.63828979062168	6.36806523506157	7.14397497884096	6.29798397806406	6.29156239102316	6.42264366854145	6.44271744850395	7.32890657288331	5.94210670317237	6.17892674305227	5.79526978374901	6.31342612516871	7.33143475675768	6.24030093478646	6.37680263853139	6.45912030548085	6.04353744021206	6.03376853772149	5.90292996585514	6.11319396231867	5.57160641275132	6.24756187887364	5.7848637789221	5.94940809820154	6.57685277214247	5.50650062161857	6.08777054527802	5.64203150275575	6.07944776396359	5.26462421398992	6.72971688192233
CLCN2	6.0256	5.87948	6.03427	5.28243	5.93761	5.81505	6.95345	6.91995	6.81558	7.00513	6.38585	6.3515	6.91133	6.62214	6.78214	6.97686	6.37429	6.15731	7.50437	8.11291	6.76797	7.32917	6.77796	6.78771	6.41232	6.67301	5.96294	7.00462	7.10221	6.29181	7.80542	6.42259	6.02249	6.25971	6.70432	6.49525	6.61999	7.13253	6.87631	6.80972	7.85521	6.22854	6.30116	6.72202	6.38627	6.7628	6.62097	6.96271	6.17901	6.19127	6.11203	6.24016	6.81681076498374	5.67664992710972	6.18754206018904	7.38439067408364	6.79180566661268	5.77642671791642	6.73444440083655	6.89429074601086	6.92174620072659	6.61565227161242	6.13455131303937	6.41735969209453	6.26003535111122	7.19522603018888	7.17130997908211	6.95415968640873	6.04967727427044	7.67086742287117	6.40851834785674	6.25665357276419	5.73810944969624	7.2763170626713	7.02589351015975	6.65126125124113	5.90393122525493	5.9763385387615	6.39499123446861	6.77842184891723	6.49091337114246	6.60903201061103	6.69700123634166	6.35376506368721	6.46471891852224	7.33266092902947	6.09361173364331	6.59331247312504	6.51289493039817	5.93197419231061	6.73980365974244	6.53410269291345	6.30362590082169	6.4911139851122	7.19125673950189	6.12116749534391
CLCN3	6.75487	6.35978	6.40439	5.71294	6.1339	6.37161	8.05972	7.65687	7.62816	9.13122	9.15925	7.22171	8.38987	8.14684	7.04376	8.47872	8.25107	7.26036	8.46937	9.21751	7.25716	8.35125	7.6006	7.53417	8.72604	8.89712	6.7093	8.64346	7.25817	7.40028	7.91346	7.55243	7.50592	6.82424	6.98635	7.17814	7.92518	7.36888	7.10926	7.42564	8.24841	6.99567	7.1001	7.34734	8.36813	7.23343	7.72604	6.98344	8.75853	8.69935	8.102	7.1354	8.42944376845253	7.41827438067571	6.9021303212902	8.1517168229018	6.86658661589554	6.72083042136231	8.43640754919759	7.52614192323686	7.043566129402	8.79141824922099	8.19071399507411	7.88243168502976	7.18018413818203	7.19810521475246	7.12036668276175	8.13385259352112	7.09987327085488	7.91480615959555	6.96744774231932	5.9388120554901	8.06887625563053	6.68558516371387	8.14063162089947	7.21028472515759	6.45940440747398	7.25554930000045	6.36587656852867	8.13341202780051	8.62840893259696	7.44563209074556	7.45232584733928	8.01255490238021	8.18457449858051	8.19482120453394	8.08884383103216	8.50746653639202	7.41153798868967	7.64313343975378	7.34867920861748	7.72786417608443	8.42333269555381	8.08880119563985	7.39807941651505	7.90104913967471
CLCN4	4.02418	3.94918	4.07464	4.12041	4.10122	4.31768	6.31747	5.56141	5.47625	5.55028	5.78927	5.10604	5.56925	6.32783	5.36152	6.28495	5.62738	5.29941	5.77651	6.94007	5.42299	5.05111	7.02644	4.62679	5.28291	5.42999	5.274	5.32741	5.16389	5.81793	5.17224	5.51812	5.28952	4.85282	4.93554	5.26573	4.79171	4.43758	4.848	5.14822	6.32806	4.68754	5.55808	5.21423	6.13238	5.17399	5.22298	7.26927	4.44585	5.15531	5.5594	5.58811	4.8780637311463	4.78160960273455	5.44158474924766	5.85081323753824	4.18164768574446	6.60292292296337	4.94246670591499	5.34143241080017	4.67307866377249	5.03514244629565	7.93362708961655	4.84775644890221	5.4491715920581	4.62751751791216	6.41976631482489	6.10618015274309	4.52227387675965	5.94512260457426	5.43250459127373	4.52512019559474	7.11611220448079	4.16078136245339	5.30873983319428	4.6580553118929	4.70699395580754	5.24122996110559	5.28187018250102	5.13930368451087	4.72570549547346	5.55297202929423	4.84350701514841	4.60901644548405	4.96445552114103	3.84206380866888	5.6893347548938	5.39146347990153	3.88372629950509	6.62329815603289	5.55545754715023	3.95422280192074	5.97845660614299	6.03605447355595	3.77945481654625	5.2272990344127
CLDN1	7.39389	8.67666	8.31102	6.71391	7.79028	7.59375	8.53321	8.32842	7.52629	8.02597	10.0871	8.2224	9.01349	9.20521	4.88125	9.03342	8.5505	8.2616	8.95269	8.22603	8.5078	7.75835	9.00416	7.77866	8.67984	7.81687	7.71816	8.89393	7.74248	8.64388	8.71739	7.93947	5.53122	6.97391	8.34958	8.68401	7.0757	8.19633	6.38209	8.80611	8.95402	8.25581	8.61751	7.49444	7.78517	8.04646	8.32523	10.1399	6.33276	7.09161	8.05801	7.12871	8.53002984407378	4.66760521998805	7.85504344120425	8.88649439507891	7.15618703481189	5.86255968402159	7.22179400738952	8.18153654023683	7.05921992934215	7.92451029066853	7.80467915525549	6.0097817304858	7.74775417204896	8.47262374306835	8.52346914681601	8.73122455997851	7.53497982548428	8.95549106123971	9.2383664580036	6.85197843746485	7.80722689269059	8.29657836665171	7.28473296308233	7.9442579894144	3.48870259524517	5.87077149008923	7.94958308868862	7.4078991196014	6.90821454745931	9.78224826067216	7.13824352781191	5.35635815260345	7.43391228422844	4.88233684123463	8.69437531038074	9.09818622659606	7.88408546106528	8.42910445125852	7.43991532221929	8.07629202172688	9.55338927133053	9.19758079005118	7.56586977507291	8.56556695422
CLDN4	8.14993	9.33979	8.93365	7.75762	8.45305	8.05674	9.60033	9.83359	10.2557	10.0078	10.6338	9.17385	9.90452	9.16156	9.76459	9.96401	9.93574	8.95845	9.88628	10.1931	9.63217	9.94112	9.64491	9.62451	9.95426	9.95442	9.31736	9.69285	8.46088	9.13085	10.6279	8.8853	8.98009	8.90421	10.384	10.5293	9.49014	10.2574	9.38538	9.36837	10.7033	9.49505	8.84729	9.04203	9.66379	9.42337	10.0693	9.03566	8.57609	9.62363	8.01781	9.11518	8.75970009200134	7.8334709457027	7.56178843686718	9.62097061076587	9.70501241487128	8.08483808610221	9.98604694401327	8.90882690229365	9.09428757526312	9.01056171778968	7.16720268819329	8.49983398720169	8.6056761089134	9.66946841877407	10.282878804754	9.32682429639691	9.92143585777433	10.7773352837953	10.3841397003021	8.827786591192	7.94154049116983	9.16016244802996	9.5222372882736	10.0334389388096	9.00898198462981	7.90478010053951	10.9005544702656	9.10676746722615	8.86696397355693	10.9809628881033	9.71338500061862	10.3305867461823	9.59253541388809	8.53695771645878	9.58558458798464	10.4572813456043	8.05750870243635	8.7589102254214	9.35557543990666	9.47184380047355	9.99283979660073	9.61812709107809	9.97435691863018	8.55670438095724
CLDN6	2.66768	0.874145	2.3078	1.26177	2.64877	1.94307	2.38629	2.38133	2.05969	2.92899	2.50672	2.9225	1.88575	2.74135	3.38245	3.33345	4.00946	3.35235	3.20398	2.28914	2.01633	2.53665	1.78115	3.75829	3.49621	2.75071	1.46532	4.40087	2.74387	1.42375	2.23047	1.9934	1.32938	2.26282	3.50641	2.5328	2.67308	3.13692	2.3046	1.87738	1.80016	3.08414	2.9439	1.88187	3.13492	2.00861	3.49806	1.45956	2.39066	2.46999	1.30579	3.5827	2.36905175254632	2.45503063449124	2.59759519967686	2.96594153146881	2.00978156872715	2.78353397122047	2.25368686377356	2.79875198160905	2.43983419973176	2.42043770917505	2.40876529383447	2.55619156744291	2.6950091650423	2.05716884209687	2.07686739146091	2.48690503054142	1.76565332551341	2.28734484516229	2.87397181651175	2.76512276772578	1.67785489884813	3.10470878593365	2.90814761299877	1.41025237117867	2.2453299034373	2.41495030750847	2.43001009661702	1.20982196875936	1.82931581509739	2.17889134957639	2.90390440594335	2.66471698179245	2.38834036495756	1.31101166921649	1.63288409593708	2.46545166334429	3.26953220846929	1.63923452276747	2.96023837351127	2.21700829431149	2.77496844646962	1.05557060448043	2.27486693966882	2.94660257592302
CLPTM1	7.70544	7.01895	8.11445	7.37753	7.392	7.32746	9.15508	8.91056	8.56349	8.87153	8.80058	8.36801	8.91841	8.41021	8.85831	8.83456	8.67686	8.72212	9.02135	9.22087	8.95341	8.82299	9.48828	8.60952	8.91866	9.04966	8.50189	8.78495	7.94432	8.30801	8.71394	8.90382	8.63178	8.38037	8.71142	8.30172	8.60445	8.70786	8.56642	8.58617	8.80398	7.96219	8.51969	9.19831	8.00479	8.77064	8.93576	9.15198	8.86502	8.97672	8.63762	8.61886	8.64233425412024	9.0484664258293	8.3158957277636	8.48605806978006	8.19296908603935	9.32450123504684	9.00800307292839	8.53697398125967	7.76143586907277	9.1063443863078	8.96351804594639	9.57566616350813	7.81950353115887	9.50718388316484	9.25241462415916	8.73610375875651	8.07613186591902	8.50351061767918	7.99734878828309	8.51925585110991	8.34414229713512	8.74606309315547	8.89042601653843	8.42478445052552	7.77014317286157	8.15169001622577	8.20926445413211	8.88418483364842	9.20442011743657	8.60029637787627	8.67729626040077	8.18864388938608	8.71986530114602	7.8004195494344	8.4341177696194	8.44250258067528	7.71203757045395	7.75466352168148	8.47173559840632	7.9846577507347	8.0498771634273	8.39968692784015	7.45789432675335	8.90630404109448
CLTB	8.28916	8.09943	8.80624	8.19147	7.99366	8.01056	8.59304	8.91275	8.75392	9.9576	8.90885	9.21683	9.38979	8.36826	8.8768	8.71568	8.35317	9.21652	8.38881	9.37208	9.35785	9.07722	9.35293	9.00788	9.00519	9.12578	9.105	9.23762	8.64313	8.71185	8.81411	8.44522	8.94959	8.11486	9.21062	8.55006	8.97808	9.20992	8.81989	8.86469	8.95774	8.79159	8.71214	8.9791	8.72973	8.91797	8.86182	8.24023	8.72734	8.38655	8.63587	9.04015	9.48112894232381	8.08690208163948	8.61080887561115	8.67864529537685	7.44988747943348	8.25624581077332	8.78214294414436	8.58027070956038	8.90413072816052	9.60102039253471	8.58399229092253	8.83193676059738	9.1723319065154	8.35526814018129	8.36246398262519	9.29010346860862	8.30631050181914	8.54225404931669	8.04650643584151	7.85327863391517	8.72297451134873	8.12862854608911	9.43472694685908	8.51020840727113	9.02454037324462	8.72944017010765	9.07955146989836	8.54802485585926	8.94066346672183	9.71007685903302	9.28032842895488	8.69128218398945	9.6879358053595	9.27832631239929	9.07733736453101	8.88862021343284	8.52124360263926	9.71631875182396	9.23863729597388	8.78015260474499	9.24099272721574	9.08979759580047	9.28115282988953	8.46366508593189
